53	22
53	55
53	57
53	59
53	36
53	5
53	13
53	52
53	50
53	51
53	58
53	47
53	15
53	42
53	62
53	49
53	17
53	46
53	34
53	41
53	45
53	43
53	16
53	9
53	56
53	6
53	40
53	44
53	7
53	23
53	63
53	38
53	54
53	35
53	26
53	27
53	60
53	18
53	12
53	37
53	8
53	48
53	61
53	65
53	4
22	59
22	20
22	54
22	56
22	23
22	21
22	19
22	60
22	12
22	24
22	13
54	50
54	49
54	55
54	23
54	58
54	15
54	38
54	13
54	61
54	48
54	47
54	56
54	57
54	59
54	16
54	12
54	63
54	39
54	60
54	17
54	27
54	51
54	24
54	52
54	26
50	51
50	59
50	15
50	48
50	58
50	20
50	61
50	38
50	55
50	5
50	63
50	52
50	56
50	47
50	60
50	65
50	18
50	57
50	37
50	49
50	27
50	26
50	7
50	34
55	17
55	45
55	35
55	51
55	26
55	46
55	47
55	37
55	48
55	15
55	42
55	57
55	63
55	40
55	44
55	27
55	52
55	34
55	58
55	59
55	62
55	6
55	36
55	43
55	49
55	60
55	61
55	18
55	56
55	38
55	41
55	65
55	13
63	49
63	61
63	59
63	12
63	65
63	56
63	57
63	60
63	13
63	38
63	47
63	58
63	64
63	62
63	36
63	52
63	51
49	47
49	60
49	58
49	12
49	62
49	56
49	18
49	48
49	61
49	65
49	51
49	26
49	59
49	20
49	52
49	34
49	37
49	13
49	28
49	57
49	27
15	40
15	14
15	11
15	56
15	5
15	41
15	13
15	45
15	43
15	12
15	44
15	37
15	46
15	47
15	59
15	52
15	3
15	27
15	42
15	26
15	10
15	38
15	6
15	7
15	48
15	18
15	2
15	39
15	17
15	35
15	51
40	29
40	35
40	51
40	45
40	46
40	38
40	33
40	42
40	31
40	6
40	32
40	16
40	44
40	41
40	30
40	34
40	36
40	52
27	19
27	7
27	59
27	24
27	13
27	16
27	60
27	26
27	20
27	38
27	37
27	25
27	21
27	48
27	18
27	8
27	52
27	5
27	12
27	51
27	11
27	23
27	3
27	9
27	28
27	10
19	28
19	51
19	52
19	59
19	21
19	20
19	26
19	60
19	24
19	23
19	25
35	43
35	31
35	32
35	41
35	29
35	46
35	42
35	44
35	16
35	33
35	34
35	38
35	6
35	45
35	65
35	30
35	26
35	36
35	52
35	37
43	36
43	38
43	42
43	46
43	26
43	37
43	11
43	32
43	44
43	17
43	51
43	5
43	4
43	41
43	45
43	10
43	48
43	7
43	3
43	2
43	6
43	52
43	30
6	60
6	4
6	14
6	46
6	1
6	42
6	7
6	59
6	38
6	36
6	5
6	2
6	13
6	17
6	3
6	10
6	16
6	44
6	41
6	18
60	24
60	56
60	42
60	33
60	28
60	20
60	12
60	52
60	57
60	26
60	13
60	18
60	51
60	5
60	36
60	17
60	34
60	65
60	7
60	11
60	29
60	61
60	59
60	38
60	32
60	58
60	30
60	4
60	10
60	47
60	16
60	31
60	21
60	48
7	8
7	44
7	52
7	51
7	3
7	38
7	2
7	59
7	26
7	9
7	48
7	16
7	5
17	3
17	26
17	41
17	5
17	18
17	4
17	44
17	13
17	12
17	45
59	38
59	56
59	10
59	33
59	26
59	57
59	65
59	42
59	64
59	11
59	20
59	5
59	12
59	58
59	52
59	32
59	28
59	34
59	31
59	61
59	18
59	23
59	51
59	13
59	16
59	48
59	62
59	36
59	47
59	29
59	30
59	4
38	37
38	45
38	52
38	16
38	12
38	39
38	41
38	32
38	44
38	34
38	57
38	42
38	58
38	47
38	51
38	5
38	31
38	65
38	13
38	48
38	33
41	36
41	46
41	13
41	16
41	37
41	33
41	34
41	12
41	3
41	51
41	26
41	52
41	42
41	31
41	11
41	30
41	45
41	10
41	48
41	29
41	44
41	32
36	52
36	44
36	37
36	42
36	45
36	32
36	33
36	34
36	29
36	26
36	46
36	16
36	31
36	30
36	65
8	9
8	2
8	1
8	4
8	16
8	11
8	12
8	3
8	5
47	56
47	65
47	26
47	57
47	16
47	52
47	28
47	61
47	58
47	62
47	48
47	20
47	37
47	51
14	3
46	30
46	44
46	32
46	31
46	33
46	16
46	42
46	37
46	29
46	45
46	51
46	26
46	34
46	52
4	1
4	10
4	16
4	12
4	5
4	3
4	37
4	51
4	11
4	2
4	52
4	18
56	62
56	13
56	23
56	48
56	12
56	57
24	23
24	21
24	20
24	25
24	28
33	39
33	32
33	51
33	29
33	42
33	16
33	52
33	30
33	31
33	37
33	65
33	34
33	44
39	52
39	16
39	12
39	34
39	30
39	13
39	51
39	29
1	11
1	12
1	3
1	2
1	5
1	10
31	45
31	44
31	37
31	42
31	30
31	32
31	29
26	44
26	20
26	3
26	21
26	48
